"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.505736219379125	0.494263780620875	"Chromosome"	"128-"	135
0.505744522787457	0.494255477212543	"Chromosome"	"129+"	134
0.505760004162081	0.494239995837919	"Chromosome"	"129-"	134
0.996946123855213	0.00305387614478669	"Chromosome"	"13+"	60571
0.991891157091962	0.00810884290803759	"Chromosome"	"13-"	60571
0.505821884173004	0.494178115826996	"Chromosome"	"130+"	134
0.505865481295593	0.494134518704407	"Chromosome"	"130-"	134
0.507080909204749	0.492919090795251	"Chromosome"	"131+"	133
0.506425037716147	0.493574962283853	"Chromosome"	"131-"	133
0.505632967958724	0.494367032041276	"Chromosome"	"132+"	130
0.505858139181401	0.494141860818599	"Chromosome"	"132-"	130
0.505717358229157	0.494282641770843	"Chromosome"	"133+"	129
0.505779587493592	0.494220412506408	"Chromosome"	"133-"	129
0.505716222881577	0.494283777118423	"Chromosome"	"134+"	129
0.50578610802732	0.49421389197268	"Chromosome"	"134-"	129
0.506072759829404	0.493927240170596	"Chromosome"	"135+"	129
0.506535226881264	0.493464773118736	"Chromosome"	"135-"	129
0.505811617866146	0.494188382133854	"Chromosome"	"136+"	129
0.505677252101267	0.494322747898733	"Chromosome"	"136-"	129
0.506135733481083	0.493864266518917	"Chromosome"	"137+"	129
0.506577287529556	0.493422712470444	"Chromosome"	"137-"	129
0.505727022004384	0.494272977995616	"Chromosome"	"138+"	129
0.505995969021997	0.494004030978003	"Chromosome"	"138-"	129
0.50581923567731	0.49418076432269	"Chromosome"	"139+"	129
0.505694947468929	0.494305052531071	"Chromosome"	"139-"	129
0.995018357412195	0.00498164258780487	"Chromosome"	"14+"	59821
0.995941750546183	0.0040582494538175	"Chromosome"	"14-"	59821
0.505687164924234	0.494312835075766	"Chromosome"	"140+"	129
0.505816151278875	0.494183848721125	"Chromosome"	"140-"	129
0.505720604010707	0.494279395989293	"Chromosome"	"141+"	128
0.50578300379315	0.49421699620685	"Chromosome"	"141-"	128
0.505784203159051	0.494215796840949	"Chromosome"	"142+"	128
0.505718841543838	0.494281158456162	"Chromosome"	"142-"	128
0.506001676205587	0.493998323794413	"Chromosome"	"143+"	128
0.506342989571992	0.493657010428008	"Chromosome"	"143-"	128
0.506342404660314	0.493657595339686	"Chromosome"	"144+"	128
0.506012607594464	0.493987392405536	"Chromosome"	"144-"	128
0.505673959582773	0.494326040417227	"Chromosome"	"145+"	128
0.505966312027812	0.494033687972188	"Chromosome"	"145-"	128
0.505677625387165	0.494322374612835	"Chromosome"	"146+"	128
0.50588063413783	0.49411936586217	"Chromosome"	"146-"	128
0.505687730243835	0.494312269756165	"Chromosome"	"147+"	128
0.50587199598121	0.49412800401879	"Chromosome"	"147-"	128
0.505690084807217	0.494309915192783	"Chromosome"	"148+"	128
0.505889396649397	0.494110603350603	"Chromosome"	"148-"	128
0.505688623787279	0.494311376212721	"Chromosome"	"149+"	128
0.505888788196079	0.494111211803921	"Chromosome"	"149-"	128
0.997037542502709	0.00296245749729107	"Chromosome"	"15+"	59154
0.99814916472831	0.00185083527169017	"Chromosome"	"15-"	59154
0.506401641207971	0.493598358792028	"Chromosome"	"150+"	128
0.506792507325067	0.493207492674933	"Chromosome"	"150-"	128
0.505863872643987	0.494136127356013	"Chromosome"	"151+"	128
0.505665277754259	0.494334722245741	"Chromosome"	"151-"	128
0.50573655489858	0.49426344510142	"Chromosome"	"152+"	128
0.505736561175897	0.494263438824103	"Chromosome"	"152-"	128
0.505876663131358	0.494123336868642	"Chromosome"	"153+"	128
0.505688334994383	0.494311665005617	"Chromosome"	"153-"	128
0.505695370081995	0.494304629918005	"Chromosome"	"154+"	128
0.505875493161152	0.494124506838848	"Chromosome"	"154-"	128
0.506365518167345	0.493634481832655	"Chromosome"	"155+"	128
0.506033306774977	0.493966693225023	"Chromosome"	"155-"	128
0.506356818206175	0.493643181793825	"Chromosome"	"156+"	128
0.506013263617735	0.493986736382265	"Chromosome"	"156-"	128
0.50581723461402	0.49418276538598	"Chromosome"	"157+"	128
0.505985692001669	0.494014307998331	"Chromosome"	"157-"	128
0.506917548428899	0.493082451571101	"Chromosome"	"158+"	128
0.506307141407914	0.493692858592086	"Chromosome"	"158-"	128
0.505720882774243	0.494279117225757	"Chromosome"	"159+"	128
0.505779472317296	0.494220527682704	"Chromosome"	"159-"	128
0.993245453739183	0.00675454626081706	"Chromosome"	"16+"	55232
0.997118496153698	0.00288150384630192	"Chromosome"	"16-"	55232
0.505719772745432	0.494280227254568	"Chromosome"	"160+"	128
0.505779510600491	0.494220489399509	"Chromosome"	"160-"	128
0.505720581624463	0.494279418375537	"Chromosome"	"161+"	128
0.505774709092905	0.494225290907095	"Chromosome"	"161-"	128
0.505816475043772	0.494183524956228	"Chromosome"	"162+"	128
0.505689325490885	0.494310674509115	"Chromosome"	"162-"	128
0.505649784027991	0.494350215972009	"Chromosome"	"163+"	128
0.505830817226099	0.494169182773901	"Chromosome"	"163-"	128
0.505723083984783	0.494276916015216	"Chromosome"	"164+"	128
0.505773244725565	0.494226755274435	"Chromosome"	"164-"	128
0.506239703015474	0.493760296984526	"Chromosome"	"165+"	128
0.506771505893338	0.493228494106662	"Chromosome"	"165-"	128
0.504431384925367	0.495568615074633	"Chromosome"	"166+"	128
0.50394554861806	0.49605445138194	"Chromosome"	"166-"	128
0.505798155850023	0.494201844149977	"Chromosome"	"167+"	128
0.505849940230968	0.494150059769032	"Chromosome"	"167-"	128
0.981223774893123	0.0187762251068774	"Chromosome"	"17+"	54749
0.982753254574472	0.0172467454255275	"Chromosome"	"17-"	54749
0.00519572778579536	0.994804272214205	"Plasmid"	"18+"	54406
0.00316605787477542	0.996833942125225	"Plasmid"	"18-"	54406
0.986155957444262	0.0138440425557385	"Chromosome"	"19+"	46485
0.978146159583481	0.0218538404165194	"Chromosome"	"19-"	46485
0.993114348336779	0.00688565166322141	"Chromosome"	"2+"	216461
0.991518848208216	0.00848115179178444	"Chromosome"	"2-"	216461
0.998361471297455	0.00163852870254511	"Chromosome"	"20+"	46006
0.992119323647357	0.00788067635264267	"Chromosome"	"20-"	46006
0.995371619295722	0.00462838070427807	"Chromosome"	"21+"	43349
0.987425899394402	0.0125741006055985	"Chromosome"	"21-"	43349
0.991588306649502	0.00841169335049796	"Chromosome"	"22+"	40606
0.995076766565775	0.00492323343422463	"Chromosome"	"22-"	40606
0.962303732217173	0.0376962677828265	"Chromosome"	"23+"	39525
0.990929253818498	0.00907074618150161	"Chromosome"	"23-"	39525
0.994265402333338	0.00573459766666162	"Chromosome"	"24+"	37004
0.997950107934423	0.00204989206557749	"Chromosome"	"24-"	37004
0.996432100539838	0.00356789946016212	"Chromosome"	"25+"	36624
0.992559128761786	0.00744087123821435	"Chromosome"	"25-"	36624
0.991982585979765	0.00801741402023493	"Chromosome"	"26+"	32924
0.992211901310419	0.00778809868958075	"Chromosome"	"26-"	32924
0.991276487034395	0.00872351296560481	"Chromosome"	"27+"	31982
0.973181117890431	0.0268188821095686	"Chromosome"	"27-"	31982
0.984013291934372	0.0159867080656279	"Chromosome"	"28+"	31471
0.986701820136533	0.013298179863467	"Chromosome"	"28-"	31471
0.965209024200669	0.0347909757993305	"Chromosome"	"29+"	29204
0.955932686843148	0.044067313156852	"Chromosome"	"29-"	29204
0.99551263717397	0.00448736282602991	"Chromosome"	"3+"	152466
0.994783696971299	0.00521630302870135	"Chromosome"	"3-"	152466
0.99971296850697	0.00028703149303011	"Chromosome"	"30+"	26013
0.999397788602756	0.000602211397244368	"Chromosome"	"30-"	26013
0.130466632484741	0.869533367515259	"Plasmid"	"31+"	21453
0.0447201728524983	0.955279827147502	"Plasmid"	"31-"	21453
0.973811068095337	0.0261889319046628	"Chromosome"	"32+"	18631
0.978846999252753	0.0211530007472468	"Chromosome"	"32-"	18631
0.265684523156702	0.734315476843298	"Plasmid"	"33+"	18453
0.0385835547770023	0.961416445222998	"Plasmid"	"33-"	18453
0.99965878338636	0.000341216613640394	"Chromosome"	"34+"	18101
0.997218371543795	0.00278162845620455	"Chromosome"	"34-"	18101
0.995297342814818	0.00470265718518226	"Chromosome"	"35+"	16683
0.993473684023956	0.00652631597604425	"Chromosome"	"35-"	16683
0.992872068467275	0.00712793153272528	"Chromosome"	"36+"	16596
0.996196794632868	0.00380320536713152	"Chromosome"	"36-"	16596
0.999004652213775	0.000995347786224898	"Chromosome"	"37+"	15427
0.998561688712726	0.00143831128727412	"Chromosome"	"37-"	15427
0.96553250292793	0.0344674970720695	"Chromosome"	"38+"	14745
0.978508957449105	0.0214910425508954	"Chromosome"	"38-"	14745
0.976370730735405	0.0236292692645947	"Chromosome"	"39+"	13614
0.982618429619534	0.0173815703804661	"Chromosome"	"39-"	13614
0.996486810914838	0.00351318908516229	"Chromosome"	"4+"	130209
0.989688248308662	0.0103117516913385	"Chromosome"	"4-"	130209
0.991767255348567	0.0082327446514332	"Chromosome"	"40+"	13259
0.992124103399689	0.00787589660031118	"Chromosome"	"40-"	13259
0.999131238630525	0.000868761369475113	"Chromosome"	"41+"	12592
0.95950090357855	0.0404990964214497	"Chromosome"	"41-"	12592
0.987064019274511	0.0129359807254891	"Chromosome"	"42+"	11091
0.972103759848054	0.0278962401519456	"Chromosome"	"42-"	11091
0.961499112409748	0.0385008875902518	"Chromosome"	"43+"	10937
0.957807050193997	0.0421929498060032	"Chromosome"	"43-"	10937
0.966222604486311	0.0337773955136894	"Chromosome"	"44+"	10377
0.991606578927529	0.0083934210724711	"Chromosome"	"44-"	10377
0.942503133000627	0.0574968669993727	"Chromosome"	"45+"	8944
0.967208155118277	0.0327918448817227	"Chromosome"	"45-"	8944
0.0233047773444757	0.976695222655524	"Plasmid"	"46+"	8741
0.0888004658852639	0.911199534114736	"Plasmid"	"46-"	8741
0.0528758233241314	0.947124176675869	"Plasmid"	"47+"	8429
0.0616018687060926	0.938398131293907	"Plasmid"	"47-"	8429
0.837623827295502	0.162376172704498	"Chromosome"	"48+"	5491
0.984326896170282	0.0156731038297179	"Chromosome"	"48-"	5491
0.973385143587119	0.026614856412881	"Chromosome"	"49+"	5276
0.984658735073464	0.0153412649265359	"Chromosome"	"49-"	5276
0.998002035604718	0.00199796439528199	"Chromosome"	"5+"	122325
0.99890444808666	0.00109555191333954	"Chromosome"	"5-"	122325
0.0223293986902807	0.977670601309719	"Plasmid"	"50+"	5246
0.00421490606315955	0.99578509393684	"Plasmid"	"50-"	5246
0.969303354215386	0.0306966457846135	"Chromosome"	"51+"	4350
0.820410146175822	0.179589853824178	"Chromosome"	"51-"	4350
0.0442667821355596	0.95573321786444	"Plasmid"	"52+"	4268
0.00228163152573324	0.997718368474267	"Plasmid"	"52-"	4268
0.970685737950037	0.0293142620499629	"Chromosome"	"53+"	3396
0.976723341553801	0.0232766584461988	"Chromosome"	"53-"	3396
0.107688658841667	0.892311341158333	"Plasmid"	"54+"	3331
0.661266725116714	0.338733274883286	"Chromosome"	"54-"	3331
0.962710066714792	0.0372899332852077	"Chromosome"	"55+"	3179
0.979830223348431	0.0201697766515693	"Chromosome"	"55-"	3179
0.31414039871619	0.68585960128381	"Plasmid"	"56+"	2927
0.0404186085576229	0.959581391442377	"Plasmid"	"56-"	2927
0.0276873848383989	0.972312615161601	"Plasmid"	"57+"	2880
0.0402630985874985	0.959736901412501	"Plasmid"	"57-"	2880
0.955554730129061	0.0444452698709394	"Chromosome"	"58+"	2779
0.993150689356758	0.00684931064324179	"Chromosome"	"58-"	2779
0.0028822446533483	0.997117755346652	"Plasmid"	"59+"	1843
0.00172327927777738	0.998276720722223	"Plasmid"	"59-"	1843
0.994696958582054	0.00530304141794646	"Chromosome"	"6+"	90412
0.994197080199314	0.00580291980068592	"Chromosome"	"6-"	90412
0.968670772602059	0.031329227397941	"Chromosome"	"60+"	1703
0.942589646836181	0.0574103531638188	"Chromosome"	"60-"	1703
0.938137654585901	0.0618623454140994	"Chromosome"	"61+"	1666
0.794795598356722	0.205204401643278	"Chromosome"	"61-"	1666
0.615574153802383	0.384425846197617	"Chromosome"	"62+"	1558
0.95544604019163	0.0445539598083698	"Chromosome"	"62-"	1558
0.938694607262594	0.0613053927374064	"Chromosome"	"63+"	1352
0.784234200933441	0.215765799066559	"Chromosome"	"63-"	1352
0.343794419517729	0.656205580482271	"Plasmid"	"64+"	1346
0.344494255868315	0.655505744131685	"Plasmid"	"64-"	1346
0.275581046421875	0.724418953578125	"Plasmid"	"65+"	1338
0.957873615189715	0.0421263848102846	"Chromosome"	"65-"	1338
0.957823852495906	0.0421761475040945	"Chromosome"	"66+"	1249
0.791651281767664	0.208348718232336	"Chromosome"	"66-"	1249
0.0886392359248113	0.911360764075189	"Plasmid"	"67+"	1164
0.029273061825286	0.970726938174714	"Plasmid"	"67-"	1164
0.972378351197926	0.0276216488020743	"Chromosome"	"68+"	1161
0.772142508019008	0.227857491980992	"Chromosome"	"68-"	1161
0.972587326089668	0.0274126739103316	"Chromosome"	"69+"	1044
0.799474262957508	0.200525737042492	"Chromosome"	"69-"	1044
0.990438498001757	0.00956150199824346	"Chromosome"	"7+"	87827
0.990439312403377	0.0095606875966231	"Chromosome"	"7-"	87827
0.957843105769467	0.042156894230533	"Chromosome"	"70+"	1010
0.971587692307047	0.0284123076929529	"Chromosome"	"70-"	1010
0.894369312955927	0.105630687044073	"Chromosome"	"71+"	999
0.859741551363955	0.140258448636045	"Chromosome"	"71-"	999
0.0542272825420046	0.945772717457995	"Plasmid"	"72+"	974
0.985862247848726	0.0141377521512742	"Chromosome"	"72-"	974
0.928586694034229	0.0714133059657711	"Chromosome"	"73+"	970
0.916828265295347	0.0831717347046527	"Chromosome"	"73-"	970
0.59334681378529	0.40665318621471	"Chromosome"	"74+"	848
0.91351298421245	0.0864870157875497	"Chromosome"	"74-"	848
0.956236194174035	0.0437638058259646	"Chromosome"	"75+"	773
0.929620746279429	0.0703792537205711	"Chromosome"	"75-"	773
0.898648483377623	0.101351516622377	"Chromosome"	"76+"	761
0.172871377812684	0.827128622187316	"Plasmid"	"76-"	761
0.922226432845496	0.0777735671545042	"Chromosome"	"77+"	737
0.832370157060688	0.167629842939312	"Chromosome"	"77-"	737
0.038770732508042	0.961229267491958	"Plasmid"	"78+"	661
0.0374863068200948	0.962513693179905	"Plasmid"	"78-"	661
0.916942936394618	0.0830570636053825	"Chromosome"	"79+"	641
0.886609181209177	0.113390818790823	"Chromosome"	"79-"	641
0.989903768683635	0.0100962313163654	"Chromosome"	"8+"	87565
0.989350402087325	0.0106495979126751	"Chromosome"	"8-"	87565
0.141212618214212	0.858787381785788	"Plasmid"	"80+"	641
0.339479265033976	0.660520734966024	"Plasmid"	"80-"	641
0.685451132075042	0.314548867924958	"Chromosome"	"81+"	637
0.512772457237	0.487227542763	"Chromosome"	"81-"	637
0.890656257218466	0.109343742781534	"Chromosome"	"82+"	635
0.658374453981111	0.341625546018889	"Chromosome"	"82-"	635
0.375843487622927	0.624156512377073	"Plasmid"	"83+"	634
0.128404850842671	0.871595149157329	"Plasmid"	"83-"	634
0.194640460670471	0.805359539329529	"Plasmid"	"84+"	574
0.390213284581733	0.609786715418267	"Plasmid"	"84-"	574
0.748332076683705	0.251667923316295	"Chromosome"	"85+"	553
0.640972739089442	0.359027260910558	"Chromosome"	"85-"	553
0.807791725452712	0.192208274547288	"Chromosome"	"86+"	553
0.691718753668523	0.308281246331477	"Chromosome"	"86-"	553
0.0464743104496593	0.953525689550341	"Plasmid"	"87+"	540
0.108409766024728	0.891590233975272	"Plasmid"	"87-"	540
0.799833791407639	0.200166208592361	"Chromosome"	"88+"	467
0.897780857173931	0.102219142826069	"Chromosome"	"88-"	467
0.497451551015826	0.502548448984174	"Plasmid"	"89+"	448
0.44984233977759	0.55015766022241	"Plasmid"	"89-"	448
0.995629723983767	0.00437027601623319	"Chromosome"	"9+"	78850
0.994681784490693	0.00531821550930667	"Chromosome"	"9-"	78850
0.516604014752722	0.483395985247278	"Chromosome"	"90+"	446
0.657639055046633	0.342360944953367	"Chromosome"	"90-"	446
0.733035147337896	0.266964852662104	"Chromosome"	"91+"	420
0.508866080096018	0.491133919903982	"Chromosome"	"91-"	420
0.316152442062255	0.683847557937745	"Plasmid"	"92+"	416
0.332805516552901	0.667194483447099	"Plasmid"	"92-"	416
0.581246695545074	0.418753304454926	"Chromosome"	"93+"	413
0.61300953008662	0.38699046991338	"Chromosome"	"93-"	413
0.221915431632529	0.778084568367471	"Plasmid"	"94+"	411
0.239826326840501	0.760173673159499	"Plasmid"	"94-"	411
0.554940817625235	0.445059182374765	"Chromosome"	"95+"	384
0.548228273422123	0.451771726577877	"Chromosome"	"95-"	384
0.506536681022718	0.493463318977282	"Chromosome"	"96+"	356
0.510492077866891	0.489507922133109	"Chromosome"	"96-"	356
0.504283451208562	0.495716548791438	"Chromosome"	"97+"	354
0.499864502009332	0.500135497990668	"Plasmid"	"97-"	354
0.625013580756116	0.374986419243884	"Chromosome"	"98+"	339
0.582239034897549	0.417760965102451	"Chromosome"	"98-"	339
0.589205178041739	0.410794821958261	"Chromosome"	"99+"	329
0.554252983178806	0.445747016821194	"Chromosome"	"99-"	329
