"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.992987347446634	0.00701265255336592	"Chromosome"	"3-"	126663
0.97678203459802	0.0232179654019801	"Chromosome"	"30+"	24985
0.940643707125285	0.0593562928747146	"Chromosome"	"30-"	24985
0.684004276887241	0.315995723112759	"Chromosome"	"31+"	22638
0.0181916027671412	0.981808397232859	"Plasmid"	"31-"	22638
0.445045839755684	0.554954160244316	"Plasmid"	"32+"	20214
0.186448939553331	0.813551060446669	"Plasmid"	"32-"	20214
0.997043422113728	0.00295657788627235	"Chromosome"	"33+"	19915
0.996225796071354	0.00377420392864569	"Chromosome"	"33-"	19915
0.99857217969352	0.00142782030647981	"Chromosome"	"34+"	18861
0.998738420759993	0.00126157924000669	"Chromosome"	"34-"	18861
0.996989875413023	0.00301012458697658	"Chromosome"	"35+"	18367
0.956445419321054	0.0435545806789462	"Chromosome"	"35-"	18367
0.99701563538842	0.00298436461157991	"Chromosome"	"36+"	16948
0.997268901688519	0.00273109831148111	"Chromosome"	"36-"	16948
0.998079790343054	0.00192020965694617	"Chromosome"	"37+"	16399
0.966802724079431	0.0331972759205691	"Chromosome"	"37-"	16399
0.998450780458048	0.00154921954195153	"Chromosome"	"38+"	16031
0.994170672441786	0.00582932755821408	"Chromosome"	"38-"	16031
0.997063687495937	0.00293631250406323	"Chromosome"	"39+"	15882
0.995757500205289	0.00424249979471092	"Chromosome"	"39-"	15882
0.992822604969902	0.00717739503009751	"Chromosome"	"4+"	124901
0.994591035660575	0.00540896433942517	"Chromosome"	"4-"	124901
0.995887386807075	0.00411261319292544	"Chromosome"	"40+"	15706
0.989960525589914	0.010039474410086	"Chromosome"	"40-"	15706
0.972124569801379	0.0278754301986214	"Chromosome"	"41+"	14928
0.969846138312464	0.0301538616875361	"Chromosome"	"41-"	14928
0.966122192509552	0.0338778074904478	"Chromosome"	"42+"	14394
0.85771868111063	0.14228131888937	"Chromosome"	"42-"	14394
0.981780144216344	0.0182198557836561	"Chromosome"	"43+"	14033
0.955505456420606	0.0444945435793937	"Chromosome"	"43-"	14033
0.988586230988853	0.0114137690111465	"Chromosome"	"44+"	13700
0.984111417616504	0.0158885823834964	"Chromosome"	"44-"	13700
0.957275228165649	0.0427247718343514	"Chromosome"	"45+"	11988
0.969751626798249	0.0302483732017512	"Chromosome"	"45-"	11988
0.981418558856765	0.0185814411432353	"Chromosome"	"46+"	11756
0.961822617476984	0.0381773825230163	"Chromosome"	"46-"	11756
0.806008256913347	0.193991743086653	"Chromosome"	"47+"	9956
0.202688284000077	0.797311715999923	"Plasmid"	"47-"	9956
0.979296857008268	0.0207031429917321	"Chromosome"	"48+"	9910
0.980699167138156	0.0193008328618439	"Chromosome"	"48-"	9910
0.992778616944488	0.00722138305551157	"Chromosome"	"49+"	9823
0.979671310812295	0.0203286891877051	"Chromosome"	"49-"	9823
0.994467118620957	0.00553288137904306	"Chromosome"	"5+"	114875
0.994409434509461	0.00559056549053882	"Chromosome"	"5-"	114875
0.881049547191035	0.118950452808965	"Chromosome"	"50+"	9610
0.951083242791403	0.0489167572085969	"Chromosome"	"50-"	9610
0.972983175064923	0.0270168249350765	"Chromosome"	"51+"	6158
0.983965421311086	0.0160345786889142	"Chromosome"	"51-"	6158
0.0036444143074541	0.996355585692546	"Plasmid"	"52+"	5675
0.0102875474540801	0.98971245254592	"Plasmid"	"52-"	5675
0.985103852731991	0.0148961472680086	"Chromosome"	"53+"	5262
0.98491306633083	0.0150869336691705	"Chromosome"	"53-"	5262
0.857446804779235	0.142553195220765	"Chromosome"	"54+"	5043
0.221753930333195	0.778246069666805	"Plasmid"	"54-"	5043
0.00406454579339832	0.995935454206602	"Plasmid"	"55+"	4161
0.00206444525871774	0.997935554741282	"Plasmid"	"55-"	4161
0.204264990061276	0.795735009938724	"Plasmid"	"56+"	4112
0.947491366325018	0.0525086336749823	"Chromosome"	"56-"	4112
0.991839984506316	0.00816001549368439	"Chromosome"	"57+"	4063
0.993194013737499	0.00680598626250051	"Chromosome"	"57-"	4063
0.972886898773699	0.027113101226301	"Chromosome"	"58+"	3396
0.977748054141929	0.0222519458580707	"Chromosome"	"58-"	3396
0.883415968458989	0.116584031541011	"Chromosome"	"59+"	3343
0.977761130373048	0.0222388696269517	"Chromosome"	"59-"	3343
0.990498396571005	0.00950160342899531	"Chromosome"	"6+"	107789
0.990456650921859	0.00954334907814147	"Chromosome"	"6-"	107789
0.916170522568481	0.0838294774315193	"Chromosome"	"60+"	3161
0.948700332454091	0.0512996675459093	"Chromosome"	"60-"	3161
0.00209469237381699	0.997905307626183	"Plasmid"	"61+"	3064
0.00258035456954553	0.997419645430454	"Plasmid"	"61-"	3064
0.762913019913958	0.237086980086042	"Chromosome"	"62+"	2949
0.959798304466411	0.0402016955335893	"Chromosome"	"62-"	2949
0.0131825614280094	0.986817438571991	"Plasmid"	"63+"	2699
0.006015044404304	0.993984955595696	"Plasmid"	"63-"	2699
0.9958569515856	0.00414304841440005	"Chromosome"	"64+"	2693
0.985453468831937	0.0145465311680634	"Chromosome"	"64-"	2693
0.994706464557268	0.0052935354427317	"Chromosome"	"65+"	2406
0.975059944199655	0.024940055800345	"Chromosome"	"65-"	2406
0.90352226062731	0.0964777393726901	"Chromosome"	"66+"	2153
0.958662157970459	0.041337842029541	"Chromosome"	"66-"	2153
0.9717203845598	0.0282796154401996	"Chromosome"	"67+"	1716
0.981720126898985	0.0182798731010153	"Chromosome"	"67-"	1716
0.968632727590725	0.0313672724092747	"Chromosome"	"68+"	1687
0.941904358022005	0.0580956419779951	"Chromosome"	"68-"	1687
0.144506146024793	0.855493853975207	"Plasmid"	"69+"	1238
0.95102368570785	0.0489763142921504	"Chromosome"	"69-"	1238
0.989135526166829	0.0108644738331709	"Chromosome"	"7+"	101639
0.997530946635024	0.00246905336497649	"Chromosome"	"7-"	101639
0.748365394055927	0.251634605944073	"Chromosome"	"70+"	1176
0.281994242761064	0.718005757238936	"Plasmid"	"70-"	1176
0.889054376561258	0.110945623438742	"Chromosome"	"71+"	1162
0.910430095056829	0.0895699049431706	"Chromosome"	"71-"	1162
0.956947525042758	0.0430524749572424	"Chromosome"	"72+"	1065
0.971998768760081	0.0280012312399188	"Chromosome"	"72-"	1065
0.956700954915494	0.0432990450845057	"Chromosome"	"73+"	1064
0.993842481791709	0.00615751820829125	"Chromosome"	"73-"	1064
0.957839979769333	0.0421600202306671	"Chromosome"	"74+"	1062
0.957883042798994	0.0421169572010065	"Chromosome"	"74-"	1062
0.885166737861403	0.114833262138597	"Chromosome"	"75+"	1059
0.886302268695584	0.113697731304416	"Chromosome"	"75-"	1059
0.87630847513531	0.12369152486469	"Chromosome"	"76+"	1059
0.930043126932462	0.0699568730675383	"Chromosome"	"76-"	1059
0.96356880046375	0.0364311995362501	"Chromosome"	"77+"	1040
0.928349933317558	0.0716500666824417	"Chromosome"	"77-"	1040
0.873051908247312	0.126948091752688	"Chromosome"	"78+"	1033
0.947710478733394	0.0522895212666057	"Chromosome"	"78-"	1033
0.948686454840922	0.0513135451590782	"Chromosome"	"79+"	1017
0.736404681993416	0.263595318006584	"Chromosome"	"79-"	1017
0.995737693364698	0.00426230663530225	"Chromosome"	"8+"	93735
0.993985100676255	0.00601489932374499	"Chromosome"	"8-"	93735
0.171285392937994	0.828714607062006	"Plasmid"	"80+"	953
0.0404906241456682	0.959509375854332	"Plasmid"	"80-"	953
0.230708502802691	0.769291497197309	"Plasmid"	"81+"	931
0.388780026738383	0.611219973261617	"Plasmid"	"81-"	931
0.0118780642579016	0.988121935742098	"Plasmid"	"82+"	787
0.5311850588189	0.4688149411811	"Chromosome"	"82-"	787
0.413384588664755	0.586615411335245	"Plasmid"	"83+"	763
0.898539637366475	0.101460362633525	"Chromosome"	"83-"	763
0.957677307497075	0.0423226925029251	"Chromosome"	"84+"	758
0.956930116398189	0.0430698836018105	"Chromosome"	"84-"	758
0.841788283543225	0.158211716456775	"Chromosome"	"85+"	731
0.931260024801561	0.0687399751984387	"Chromosome"	"85-"	731
0.894327305428676	0.105672694571324	"Chromosome"	"86+"	712
0.969031462037215	0.0309685379627846	"Chromosome"	"86-"	712
0.856709067256467	0.143290932743533	"Chromosome"	"87+"	705
0.915666106058401	0.0843338939415993	"Chromosome"	"87-"	705
0.551498579712204	0.448501420287796	"Chromosome"	"88+"	670
0.968545816903928	0.0314541830960724	"Chromosome"	"88-"	670
0.674755117494504	0.325244882505496	"Chromosome"	"89+"	625
0.511812526496854	0.488187473503146	"Chromosome"	"89-"	625
0.995949760998794	0.0040502390012056	"Chromosome"	"9+"	88865
0.99461830013042	0.00538169986958026	"Chromosome"	"9-"	88865
0.957874877190269	0.042125122809731	"Chromosome"	"90+"	621
0.648847076256909	0.351152923743091	"Chromosome"	"90-"	621
0.162232335992557	0.837767664007443	"Plasmid"	"91+"	619
0.365325834234887	0.634674165765113	"Plasmid"	"91-"	619
0.917573438686671	0.0824265613133287	"Chromosome"	"92+"	599
0.957860526086123	0.0421394739138767	"Chromosome"	"92-"	599
0.949486587408339	0.0505134125916609	"Chromosome"	"93+"	580
0.95781237122437	0.0421876287756302	"Chromosome"	"93-"	580
0.444242682022795	0.555757317977205	"Plasmid"	"94+"	558
0.565070569060634	0.434929430939366	"Chromosome"	"94-"	558
0.514724318416259	0.485275681583741	"Chromosome"	"95+"	405
0.588544776061947	0.411455223938053	"Chromosome"	"95-"	405
0.505629913556398	0.494370086443603	"Chromosome"	"96+"	388
0.507154673700654	0.492845326299346	"Chromosome"	"96-"	388
0.47303609709812	0.52696390290188	"Plasmid"	"97+"	376
0.570644232391426	0.429355767608574	"Chromosome"	"97-"	376
0.58144851197947	0.41855148802053	"Chromosome"	"98+"	353
0.446680069459529	0.553319930540471	"Plasmid"	"98-"	353
0.480313459230081	0.519686540769919	"Plasmid"	"99+"	352
0.461782255806646	0.538217744193354	"Plasmid"	"99-"	352
