"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.512772457237	0.487227542763	"Chromosome"	"141-"	637
0.71475901378217	0.28524098621783	"Chromosome"	"142+"	549
0.78365340978555	0.21634659021445	"Chromosome"	"142-"	549
0.699621114370697	0.300378885629303	"Chromosome"	"143+"	534
0.794279058853717	0.205720941146283	"Chromosome"	"143-"	534
0.848349392591971	0.151650607408029	"Chromosome"	"144+"	529
0.36375685321	0.63624314679	"Plasmid"	"144-"	529
0.908987916544558	0.0910120834554418	"Chromosome"	"145+"	522
0.648269348538207	0.351730651461793	"Chromosome"	"145-"	522
0.904146302709272	0.0958536972907281	"Chromosome"	"146+"	522
0.532775523510727	0.467224476489273	"Chromosome"	"146-"	522
0.0729058478480475	0.927094152151952	"Plasmid"	"147+"	520
0.0491611163633858	0.950838883636614	"Plasmid"	"147-"	520
0.651764304917511	0.348235695082489	"Chromosome"	"148+"	506
0.691889238621961	0.308110761378039	"Chromosome"	"148-"	506
0.863924960067558	0.136075039932442	"Chromosome"	"149+"	504
0.828092292660716	0.171907707339284	"Chromosome"	"149-"	504
0.988837344930411	0.0111626550695888	"Chromosome"	"15+"	56057
0.990843890962188	0.00915610903781161	"Chromosome"	"15-"	56057
0.957846801177544	0.0421531988224556	"Chromosome"	"150+"	504
0.958493556707867	0.0415064432921329	"Chromosome"	"150-"	504
0.726273842754484	0.273726157245516	"Chromosome"	"151+"	489
0.538518058350691	0.461481941649309	"Chromosome"	"151-"	489
0.510605245165734	0.489394754834266	"Chromosome"	"152+"	476
0.416837091545751	0.583162908454249	"Plasmid"	"152-"	476
0.348304276026861	0.651695723973139	"Plasmid"	"153+"	472
0.12345790441044	0.87654209558956	"Plasmid"	"153-"	472
0.23062072750467	0.76937927249533	"Plasmid"	"154+"	470
0.273216866588726	0.726783133411274	"Plasmid"	"154-"	470
0.684151987479301	0.315848012520699	"Chromosome"	"155+"	448
0.726579509887924	0.273420490112076	"Chromosome"	"155-"	448
0.864255521386648	0.135744478613352	"Chromosome"	"156+"	441
0.89187860564198	0.10812139435802	"Chromosome"	"156-"	441
0.567092403627905	0.432907596372095	"Chromosome"	"157+"	430
0.513381091267874	0.486618908732126	"Chromosome"	"157-"	430
0.551262215518177	0.448737784481823	"Chromosome"	"158+"	429
0.363121864989413	0.636878135010587	"Plasmid"	"158-"	429
0.426666722817452	0.573333277182548	"Plasmid"	"159+"	397
0.399663339533237	0.600336660466763	"Plasmid"	"159-"	397
0.996484997303463	0.00351500269653682	"Chromosome"	"16+"	55939
0.9982643552327	0.00173564476730015	"Chromosome"	"16-"	55939
0.619323699400943	0.380676300599057	"Chromosome"	"160+"	364
0.514289400585835	0.485710599414165	"Chromosome"	"160-"	364
0.506536681022718	0.493463318977282	"Chromosome"	"161+"	356
0.510492077866891	0.489507922133109	"Chromosome"	"161-"	356
0.615148664091755	0.384851335908245	"Chromosome"	"162+"	341
0.568054713265533	0.431945286734467	"Chromosome"	"162-"	341
0.535857565127213	0.464142434872787	"Chromosome"	"163+"	329
0.49520473234196	0.50479526765804	"Plasmid"	"163-"	329
0.477121386645184	0.522878613354816	"Plasmid"	"164+"	319
0.550979271046751	0.449020728953249	"Chromosome"	"164-"	319
0.536596954029095	0.463403045970905	"Chromosome"	"165+"	318
0.475724722839259	0.524275277160741	"Plasmid"	"165-"	318
0.508030149291039	0.491969850708961	"Chromosome"	"166+"	316
0.528785387997714	0.471214612002286	"Chromosome"	"166-"	316
0.896272311641806	0.103727688358194	"Chromosome"	"167+"	315
0.902105740906341	0.0978942590936593	"Chromosome"	"167-"	315
0.49786569328419	0.50213430671581	"Plasmid"	"168+"	314
0.487036802784693	0.512963197215307	"Plasmid"	"168-"	314
0.557077532443341	0.442922467556659	"Chromosome"	"169+"	307
0.529929421967095	0.470070578032905	"Chromosome"	"169-"	307
0.998777950047625	0.00122204995237518	"Chromosome"	"17+"	52313
0.999051425254722	0.000948574745277986	"Chromosome"	"17-"	52313
0.520905036622812	0.479094963377188	"Chromosome"	"170+"	289
0.543774209078556	0.456225790921444	"Chromosome"	"170-"	289
0.480582125845541	0.519417874154459	"Plasmid"	"171+"	281
0.474309770482036	0.525690229517964	"Plasmid"	"171-"	281
0.507644348075876	0.492355651924124	"Chromosome"	"172+"	278
0.491670994573499	0.508329005426501	"Plasmid"	"172-"	278
0.514718341480337	0.485281658519663	"Chromosome"	"173+"	259
0.512234601895436	0.487765398104564	"Chromosome"	"173-"	259
0.523844630038703	0.476155369961297	"Chromosome"	"174+"	253
0.508276866513816	0.491723133486184	"Chromosome"	"174-"	253
0.505762467625785	0.494237532374215	"Chromosome"	"175+"	253
0.502696272548193	0.497303727451807	"Chromosome"	"175-"	253
0.505590614349808	0.494409385650192	"Chromosome"	"176+"	253
0.500841032086934	0.499158967913066	"Chromosome"	"176-"	253
0.465108688532647	0.534891311467353	"Plasmid"	"177+"	253
0.465713325876921	0.534286674123079	"Plasmid"	"177-"	253
0.497449660266589	0.502550339733411	"Plasmid"	"178+"	253
0.497323562429063	0.502676437570937	"Plasmid"	"178-"	253
0.488839938004013	0.511160061995987	"Plasmid"	"179+"	252
0.502616404923589	0.497383595076411	"Chromosome"	"179-"	252
0.992931100734832	0.00706889926516763	"Chromosome"	"18+"	51865
0.995216161920271	0.00478383807972871	"Chromosome"	"18-"	51865
0.468361190865816	0.531638809134184	"Plasmid"	"180+"	251
0.524953516193548	0.475046483806452	"Chromosome"	"180-"	251
0.478392599407606	0.521607400592394	"Plasmid"	"181+"	251
0.550559850389623	0.449440149610377	"Chromosome"	"181-"	251
0.535854508282661	0.464145491717339	"Chromosome"	"182+"	251
0.569500626726059	0.430499373273941	"Chromosome"	"182-"	251
0.510008686761111	0.489991313238889	"Chromosome"	"183+"	250
0.512324382465547	0.487675617534453	"Chromosome"	"183-"	250
0.571839037887046	0.428160962112954	"Chromosome"	"184+"	249
0.517979756369634	0.482020243630366	"Chromosome"	"184-"	249
0.515991825117622	0.484008174882378	"Chromosome"	"185+"	247
0.522115495367746	0.477884504632254	"Chromosome"	"185-"	247
0.505741405099453	0.494258594900547	"Chromosome"	"186+"	246
0.50574167184487	0.49425832815513	"Chromosome"	"186-"	246
0.517903317035855	0.482096682964145	"Chromosome"	"187+"	246
0.531471228093107	0.468528771906893	"Chromosome"	"187-"	246
0.523082267482855	0.476917732517145	"Chromosome"	"188+"	246
0.525240276505439	0.474759723494561	"Chromosome"	"188-"	246
0.489899967326063	0.510100032673937	"Plasmid"	"189+"	237
0.483686411602463	0.516313588397537	"Plasmid"	"189-"	237
0.99753526802228	0.00246473197772024	"Chromosome"	"19+"	50252
0.988970380756782	0.0110296192432184	"Chromosome"	"19-"	50252
0.503078305552612	0.496921694447388	"Chromosome"	"190+"	229
0.503363392563791	0.496636607436209	"Chromosome"	"190-"	229
0.49666507715688	0.50333492284312	"Plasmid"	"191+"	227
0.513125057267579	0.486874942732421	"Chromosome"	"191-"	227
0.518172730142379	0.481827269857621	"Chromosome"	"192+"	220
0.517012868585486	0.482987131414514	"Chromosome"	"192-"	220
0.63823241068884	0.36176758931116	"Chromosome"	"193+"	218
0.641587918761881	0.358412081238119	"Chromosome"	"193-"	218
0.476216778727814	0.523783221272186	"Plasmid"	"194+"	210
0.504567727317308	0.495432272682692	"Chromosome"	"194-"	210
0.505821506095925	0.494178493904075	"Chromosome"	"195+"	210
0.505790932751316	0.494209067248684	"Chromosome"	"195-"	210
0.47641087205258	0.52358912794742	"Plasmid"	"196+"	209
0.504410451160014	0.495589548839986	"Chromosome"	"196-"	209
0.50919868688	0.49080131312	"Chromosome"	"197+"	205
0.505878941308612	0.494121058691388	"Chromosome"	"197-"	205
0.505962352846908	0.494037647153092	"Chromosome"	"198+"	203
0.507972973173823	0.492027026826177	"Chromosome"	"198-"	203
0.507797538016195	0.492202461983805	"Chromosome"	"199+"	194
0.506176569898885	0.493823430101115	"Chromosome"	"199-"	194
0.992667322272875	0.00733267772712543	"Chromosome"	"2+"	117324
0.988119448432125	0.0118805515678747	"Chromosome"	"2-"	117324
0.996716907390604	0.00328309260939552	"Chromosome"	"20+"	49605
0.995086827190886	0.00491317280911396	"Chromosome"	"20-"	49605
0.505187036213632	0.494812963786368	"Chromosome"	"200+"	192
0.506374387498312	0.493625612501688	"Chromosome"	"200-"	192
0.497858408071366	0.502141591928634	"Plasmid"	"201+"	192
0.509660086208932	0.490339913791068	"Chromosome"	"201-"	192
0.501372623829303	0.498627376170697	"Chromosome"	"202+"	189
0.500138841230634	0.499861158769366	"Chromosome"	"202-"	189
0.509019510446112	0.490980489553888	"Chromosome"	"203+"	181
0.505637989019367	0.494362010980633	"Chromosome"	"203-"	181
0.505629874552187	0.494370125447813	"Chromosome"	"204+"	179
0.505390945500972	0.494609054499028	"Chromosome"	"204-"	179
0.504886771605623	0.495113228394377	"Chromosome"	"205+"	177
0.503969170729513	0.496030829270487	"Chromosome"	"205-"	177
0.50928205883804	0.49071794116196	"Chromosome"	"206+"	174
0.510659814203062	0.489340185796938	"Chromosome"	"206-"	174
0.505749177090407	0.494250822909593	"Chromosome"	"207+"	167
0.505750934805635	0.494249065194365	"Chromosome"	"207-"	167
0.505762862671459	0.494237137328541	"Chromosome"	"208+"	161
0.507826146188404	0.492173853811596	"Chromosome"	"208-"	161
0.506688256339839	0.493311743660161	"Chromosome"	"209+"	160
0.506310179434825	0.493689820565175	"Chromosome"	"209-"	160
0.988008017408314	0.0119919825916862	"Chromosome"	"21+"	49320
0.994683184864267	0.00531681513573257	"Chromosome"	"21-"	49320
0.505720082852292	0.494279917147708	"Chromosome"	"210+"	158
0.505718329956196	0.494281670043804	"Chromosome"	"210-"	158
0.506820550570025	0.493179449429975	"Chromosome"	"211+"	154
0.505914884134462	0.494085115865538	"Chromosome"	"211-"	154
0.505850618078504	0.494149381921496	"Chromosome"	"212+"	149
0.505861938105896	0.494138061894104	"Chromosome"	"212-"	149
0.505900670011387	0.494099329988613	"Chromosome"	"213+"	149
0.505250778568002	0.494749221431998	"Chromosome"	"213-"	149
0.506171214661025	0.493828785338975	"Chromosome"	"214+"	148
0.504060121654307	0.495939878345693	"Chromosome"	"214-"	148
0.503975540771578	0.496024459228422	"Chromosome"	"215+"	146
0.504394552502632	0.495605447497368	"Chromosome"	"215-"	146
0.505717531334645	0.494282468665355	"Chromosome"	"216+"	145
0.505675356888109	0.494324643111891	"Chromosome"	"216-"	145
0.505578018277504	0.494421981722496	"Chromosome"	"217+"	145
0.504486763353885	0.495513236646115	"Chromosome"	"217-"	145
0.506453755109609	0.493546244890391	"Chromosome"	"218+"	137
0.505940166887779	0.494059833112221	"Chromosome"	"218-"	137
0.505777551589902	0.494222448410098	"Chromosome"	"219+"	134
0.505745757657675	0.494254242342325	"Chromosome"	"219-"	134
0.997321584052727	0.00267841594727314	"Chromosome"	"22+"	47851
0.995396895477886	0.00460310452211399	"Chromosome"	"22-"	47851
0.505656262896763	0.494343737103237	"Chromosome"	"220+"	134
0.506616006992377	0.493383993007623	"Chromosome"	"220-"	134
0.505855182564214	0.494144817435786	"Chromosome"	"221+"	133
0.505920710774615	0.494079289225385	"Chromosome"	"221-"	133
0.506086379078115	0.493913620921885	"Chromosome"	"222+"	133
0.505802224245458	0.494197775754542	"Chromosome"	"222-"	133
0.506052981784167	0.493947018215833	"Chromosome"	"223+"	132
0.50619819895096	0.49380180104904	"Chromosome"	"223-"	132
0.506236580441489	0.493763419558511	"Chromosome"	"224+"	132
0.505705593242535	0.494294406757465	"Chromosome"	"224-"	132
0.506217835057582	0.493782164942418	"Chromosome"	"225+"	132
0.504054858002933	0.495945141997067	"Chromosome"	"225-"	132
0.505850129171529	0.494149870828471	"Chromosome"	"226+"	132
0.50600149480518	0.49399850519482	"Chromosome"	"226-"	132
0.505981279854296	0.494018720145704	"Chromosome"	"227+"	131
0.505823685343403	0.494176314656597	"Chromosome"	"227-"	131
0.505544964378026	0.494455035621974	"Chromosome"	"228+"	131
0.505551100721209	0.494448899278791	"Chromosome"	"228-"	131
0.505850574897241	0.494149425102759	"Chromosome"	"229+"	131
0.505797846468066	0.494202153531934	"Chromosome"	"229-"	131
0.992684054322302	0.00731594567769833	"Chromosome"	"23+"	47477
0.983835035645884	0.0161649643541157	"Chromosome"	"23-"	47477
0.505985127723953	0.494014872276047	"Chromosome"	"230+"	130
0.505730074653431	0.494269925346569	"Chromosome"	"230-"	130
0.505781637932073	0.494218362067927	"Chromosome"	"231+"	130
0.505807173996621	0.494192826003379	"Chromosome"	"231-"	130
0.505727132786291	0.494272867213709	"Chromosome"	"232+"	130
0.505760983876088	0.494239016123912	"Chromosome"	"232-"	130
0.505849512343624	0.494150487656376	"Chromosome"	"233+"	130
0.505839515753669	0.494160484246331	"Chromosome"	"233-"	130
0.505940826959694	0.494059173040306	"Chromosome"	"234+"	130
0.506093145098388	0.493906854901612	"Chromosome"	"234-"	130
0.505529456809891	0.494470543190109	"Chromosome"	"235+"	129
0.505500302551405	0.494499697448595	"Chromosome"	"235-"	129
0.505959565849323	0.494040434150677	"Chromosome"	"236+"	129
0.505601855794699	0.494398144205301	"Chromosome"	"236-"	129
0.505738890702044	0.494261109297956	"Chromosome"	"237+"	129
0.505739460997019	0.494260539002981	"Chromosome"	"237-"	129
0.505690193080061	0.494309806919939	"Chromosome"	"238+"	129
0.505897821687928	0.494102178312072	"Chromosome"	"238-"	129
0.505747065295634	0.494252934704366	"Chromosome"	"239+"	129
0.505732231412409	0.494267768587591	"Chromosome"	"239-"	129
0.938311277663258	0.0616887223367425	"Chromosome"	"24+"	43785
0.978291489877329	0.0217085101226712	"Chromosome"	"24-"	43785
0.505860323210505	0.494139676789495	"Chromosome"	"240+"	129
0.505729686708346	0.494270313291654	"Chromosome"	"240-"	129
0.506138779530253	0.493861220469747	"Chromosome"	"241+"	129
0.505957763909594	0.494042236090406	"Chromosome"	"241-"	129
0.505627217301182	0.494372782698818	"Chromosome"	"242+"	129
0.505770389789682	0.494229610210318	"Chromosome"	"242-"	129
0.50558511848804	0.49441488151196	"Chromosome"	"243+"	129
0.505780432275258	0.494219567724742	"Chromosome"	"243-"	129
0.505738202592183	0.494261797407817	"Chromosome"	"244+"	129
0.505723189343557	0.494276810656444	"Chromosome"	"244-"	129
0.505727476934454	0.494272523065546	"Chromosome"	"245+"	129
0.505756134635923	0.494243865364077	"Chromosome"	"245-"	129
0.506150337756257	0.493849662243743	"Chromosome"	"246+"	129
0.505812331206068	0.494187668793932	"Chromosome"	"246-"	129
0.504500073952906	0.495499926047094	"Chromosome"	"247+"	129
0.50399413493518	0.49600586506482	"Chromosome"	"247-"	129
0.505720498146801	0.494279501853199	"Chromosome"	"248+"	129
0.505717918420738	0.494282081579262	"Chromosome"	"248-"	129
0.506128156699541	0.493871843300459	"Chromosome"	"249+"	129
0.506571943670638	0.493428056329362	"Chromosome"	"249-"	129
0.994842329299895	0.00515767070010542	"Chromosome"	"25+"	36824
0.99807826643009	0.00192173356990999	"Chromosome"	"25-"	36824
0.50619295369777	0.49380704630223	"Chromosome"	"250+"	129
0.505794756409965	0.494205243590035	"Chromosome"	"250-"	129
0.506016217114343	0.493983782885657	"Chromosome"	"251+"	129
0.505829917126344	0.494170082873656	"Chromosome"	"251-"	129
0.505794241987614	0.494205758012386	"Chromosome"	"252+"	129
0.505899673603821	0.494100326396179	"Chromosome"	"252-"	129
0.505592764303828	0.494407235696172	"Chromosome"	"253+"	129
0.505805430607227	0.494194569392773	"Chromosome"	"253-"	129
0.505729156600546	0.494270843399454	"Chromosome"	"254+"	129
0.505783246709967	0.494216753290034	"Chromosome"	"254-"	129
0.505891681691025	0.494108318308975	"Chromosome"	"255+"	128
0.505681986797566	0.494318013202434	"Chromosome"	"255-"	128
0.505673959582773	0.494326040417227	"Chromosome"	"256+"	128
0.505966312027812	0.494033687972188	"Chromosome"	"256-"	128
0.505818254885146	0.494181745114854	"Chromosome"	"257+"	128
0.505683884692271	0.494316115307729	"Chromosome"	"257-"	128
0.505794937863893	0.494205062136107	"Chromosome"	"258+"	128
0.505889951338431	0.494110048661569	"Chromosome"	"258-"	128
0.505856300391857	0.494143699608143	"Chromosome"	"259+"	128
0.50567963091066	0.49432036908934	"Chromosome"	"259-"	128
0.991828626583014	0.00817137341698582	"Chromosome"	"26+"	33833
0.997203651970415	0.00279634802958451	"Chromosome"	"26-"	33833
0.505775540072294	0.494224459927706	"Chromosome"	"260+"	128
0.505604657218703	0.494395342781297	"Chromosome"	"260-"	128
0.50597713350535	0.49402286649465	"Chromosome"	"261+"	128
0.505711344457398	0.494288655542602	"Chromosome"	"261-"	128
0.50571161943631	0.49428838056369	"Chromosome"	"262+"	128
0.505990735845905	0.494009264154095	"Chromosome"	"262-"	128
0.505913812037919	0.494086187962081	"Chromosome"	"263+"	128
0.505990555861443	0.494009444138557	"Chromosome"	"263-"	128
0.505504900051897	0.494495099948103	"Chromosome"	"264+"	128
0.505499939350087	0.494500060649913	"Chromosome"	"264-"	128
0.506013276574208	0.493986723425792	"Chromosome"	"265+"	128
0.50581402728846	0.49418597271154	"Chromosome"	"265-"	128
0.505816456136707	0.494183543863293	"Chromosome"	"266+"	128
0.506009111584973	0.493990888415027	"Chromosome"	"266-"	128
0.505736357174554	0.494263642825446	"Chromosome"	"267+"	128
0.505736139363633	0.494263860636367	"Chromosome"	"267-"	128
0.50587722399513	0.49412277600487	"Chromosome"	"268+"	128
0.505840268368667	0.494159731631333	"Chromosome"	"268-"	128
0.505731488528437	0.494268511471563	"Chromosome"	"269+"	128
0.505740382514471	0.494259617485529	"Chromosome"	"269-"	128
0.00214457791945577	0.997855422080544	"Plasmid"	"27+"	32581
0.0016261422707724	0.998373857729228	"Plasmid"	"27-"	32581
0.505877781133897	0.494122218866103	"Chromosome"	"270+"	128
0.505983334595657	0.494016665404343	"Chromosome"	"270-"	128
0.505736906452759	0.494263093547241	"Chromosome"	"271+"	128
0.505737267380275	0.494262732619725	"Chromosome"	"271-"	128
0.505739060799058	0.494260939200942	"Chromosome"	"272+"	128
0.505736941557106	0.494263058442894	"Chromosome"	"272-"	128
0.505491870695452	0.494508129304548	"Chromosome"	"273+"	128
0.505514081258896	0.494485918741104	"Chromosome"	"273-"	128
0.505500388312504	0.494499611687496	"Chromosome"	"274+"	128
0.505482073715835	0.494517926284165	"Chromosome"	"274-"	128
0.505943865080573	0.494056134919427	"Chromosome"	"275+"	128
0.505943149511619	0.494056850488381	"Chromosome"	"275-"	128
0.505946409446534	0.494053590553466	"Chromosome"	"276+"	128
0.505944608229062	0.494055391770938	"Chromosome"	"276-"	128
0.506175687476197	0.493824312523803	"Chromosome"	"277+"	128
0.50596990046756	0.49403009953244	"Chromosome"	"277-"	128
0.504273431480724	0.495726568519276	"Chromosome"	"278+"	128
0.503761694170104	0.496238305829896	"Chromosome"	"278-"	128
0.505828882030995	0.494171117969005	"Chromosome"	"279+"	128
0.50587737623566	0.49412262376434	"Chromosome"	"279-"	128
0.995511641669306	0.00448835833069439	"Chromosome"	"28+"	32150
0.991641706057658	0.00835829394234155	"Chromosome"	"28-"	32150
0.505824506468662	0.494175493531338	"Chromosome"	"280+"	128
0.506031724293935	0.493968275706065	"Chromosome"	"280-"	128
0.505808843432187	0.494191156567813	"Chromosome"	"281+"	128
0.505904473958123	0.494095526041877	"Chromosome"	"281-"	128
0.50591076248145	0.49408923751855	"Chromosome"	"282+"	128
0.505806786618168	0.494193213381832	"Chromosome"	"282-"	128
0.505776880231364	0.494223119768636	"Chromosome"	"283+"	128
0.505814031734104	0.494185968265896	"Chromosome"	"283-"	128
0.505784693227271	0.494215306772729	"Chromosome"	"284+"	128
0.505718132152202	0.494281867847798	"Chromosome"	"284-"	128
0.504484296424691	0.495515703575309	"Chromosome"	"285+"	128
0.505997774256088	0.494002225743912	"Chromosome"	"285-"	128
0.505715049183324	0.494284950816676	"Chromosome"	"286+"	128
0.505871662358869	0.494128337641131	"Chromosome"	"286-"	128
0.505856558608068	0.494143441391932	"Chromosome"	"287+"	128
0.505715587074073	0.494284412925927	"Chromosome"	"287-"	128
0.50573655489858	0.49426344510142	"Chromosome"	"288+"	128
0.505736561175897	0.494263438824103	"Chromosome"	"288-"	128
0.506635596514242	0.493364403485758	"Chromosome"	"289+"	128
0.506152735673693	0.493847264326307	"Chromosome"	"289-"	128
0.994804311098124	0.00519568890187627	"Chromosome"	"29+"	31376
0.976247020120835	0.0237529798791646	"Chromosome"	"29-"	31376
0.505771032394008	0.494228967605992	"Chromosome"	"290+"	128
0.505808026344065	0.494191973655935	"Chromosome"	"290-"	128
0.505926408556547	0.494073591443453	"Chromosome"	"291+"	128
0.506152314879774	0.493847685120226	"Chromosome"	"291-"	128
0.505801695013115	0.494198304986885	"Chromosome"	"292+"	128
0.505895698918786	0.494104301081214	"Chromosome"	"292-"	128
0.506660410700555	0.493339589299445	"Chromosome"	"293+"	128
0.506150184748148	0.493849815251852	"Chromosome"	"293-"	128
0.506181877799069	0.493818122200931	"Chromosome"	"294+"	128
0.506642667243461	0.493357332756539	"Chromosome"	"294-"	128
0.506193931834908	0.493806068165092	"Chromosome"	"295+"	128
0.50667106014153	0.49332893985847	"Chromosome"	"295-"	128
0.50581723461402	0.49418276538598	"Chromosome"	"296+"	128
0.505985692001669	0.494014307998331	"Chromosome"	"296-"	128
0.506917548428899	0.493082451571101	"Chromosome"	"297+"	128
0.506307141407914	0.493692858592086	"Chromosome"	"297-"	128
0.505760760703412	0.494239239296588	"Chromosome"	"298+"	128
0.506009063586991	0.493990936413009	"Chromosome"	"298-"	128
