"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.606112942044171	0.393887057955829	"Chromosome"	"65-"	362
0.506536681022718	0.493463318977282	"Chromosome"	"66+"	356
0.510492077866891	0.489507922133109	"Chromosome"	"66-"	356
0.776096219374108	0.223903780625892	"Chromosome"	"67+"	342
0.784671088995363	0.215328911004637	"Chromosome"	"67-"	342
0.463771498571978	0.536228501428022	"Plasmid"	"68+"	313
0.461142136366362	0.538857863633638	"Plasmid"	"68-"	313
0.398569523403441	0.601430476596559	"Plasmid"	"69+"	288
0.453080315398952	0.546919684601048	"Plasmid"	"69-"	288
0.997998050308186	0.00200194969181378	"Chromosome"	"7+"	176624
0.997215976299206	0.00278402370079434	"Chromosome"	"7-"	176624
0.957129101117586	0.0428708988824144	"Chromosome"	"70+"	287
0.957974749308001	0.0420252506919992	"Chromosome"	"70-"	287
0.514718341480337	0.485281658519663	"Chromosome"	"71+"	259
0.512234601895436	0.487765398104564	"Chromosome"	"71-"	259
0.515111863469488	0.484888136530512	"Chromosome"	"72+"	255
0.519407370110818	0.480592629889182	"Chromosome"	"72-"	255
0.506448014146919	0.493551985853081	"Chromosome"	"73+"	254
0.506506914315281	0.493493085684719	"Chromosome"	"73-"	254
0.505887991849956	0.494112008150044	"Chromosome"	"74+"	254
0.505762636049966	0.494237363950034	"Chromosome"	"74-"	254
0.503551094576411	0.496448905423589	"Chromosome"	"75+"	253
0.501644385710447	0.498355614289553	"Chromosome"	"75-"	253
0.5025100583054	0.4974899416946	"Chromosome"	"76+"	232
0.50440708819009	0.49559291180991	"Chromosome"	"76-"	232
0.505821506095925	0.494178493904075	"Chromosome"	"77+"	210
0.505790932751316	0.494209067248684	"Chromosome"	"77-"	210
0.506728763882516	0.493271236117484	"Chromosome"	"78+"	200
0.506618217765705	0.493381782234295	"Chromosome"	"78-"	200
0.496804767538825	0.503195232461175	"Plasmid"	"79+"	199
0.510313058388502	0.489686941611498	"Chromosome"	"79-"	199
0.996035869643411	0.00396413035658882	"Chromosome"	"8+"	175156
0.9955212964411	0.00447870355890045	"Chromosome"	"8-"	175156
0.505940807954161	0.494059192045839	"Chromosome"	"80+"	198
0.507858262270439	0.492141737729561	"Chromosome"	"80-"	198
0.507797538016195	0.492202461983805	"Chromosome"	"81+"	194
0.506176569898885	0.493823430101115	"Chromosome"	"81-"	194
0.501372623829303	0.498627376170697	"Chromosome"	"82+"	189
0.500138841230634	0.499861158769366	"Chromosome"	"82-"	189
0.489112444611527	0.510887555388473	"Plasmid"	"83+"	186
0.500805460455484	0.499194539544516	"Chromosome"	"83-"	186
0.506581185719825	0.493418814280175	"Chromosome"	"84+"	184
0.506988312779476	0.493011687220524	"Chromosome"	"84-"	184
0.505931896002333	0.494068103997667	"Chromosome"	"85+"	183
0.505749603287267	0.494250396712733	"Chromosome"	"85-"	183
0.505540537300919	0.494459462699081	"Chromosome"	"86+"	179
0.509710182599749	0.490289817400251	"Chromosome"	"86-"	179
0.538762122053646	0.461237877946354	"Chromosome"	"87+"	173
0.518582616003163	0.481417383996837	"Chromosome"	"87-"	173
0.520478466721275	0.479521533278725	"Chromosome"	"88+"	169
0.513888211085936	0.486111788914064	"Chromosome"	"88-"	169
0.505965838277851	0.494034161722149	"Chromosome"	"89+"	160
0.505806671674926	0.494193328325074	"Chromosome"	"89-"	160
0.978198063541652	0.0218019364583484	"Chromosome"	"9+"	122450
0.992628759224785	0.00737124077521534	"Chromosome"	"9-"	122450
0.505740906088698	0.494259093911302	"Chromosome"	"90+"	159
0.505742839565452	0.494257160434548	"Chromosome"	"90-"	159
0.510978467607226	0.489021532392774	"Chromosome"	"91+"	158
0.509290050895444	0.490709949104556	"Chromosome"	"91-"	158
0.505716758807748	0.494283241192252	"Chromosome"	"92+"	157
0.505726132736422	0.494273867263578	"Chromosome"	"92-"	157
0.505741576498897	0.494258423501103	"Chromosome"	"93+"	155
0.505744374090094	0.494255625909906	"Chromosome"	"93-"	155
0.507412606413803	0.492587393586197	"Chromosome"	"94+"	153
0.505753411051453	0.494246588948547	"Chromosome"	"94-"	153
0.50575480737478	0.49424519262522	"Chromosome"	"95+"	150
0.505785257963866	0.494214742036135	"Chromosome"	"95-"	150
0.507350530432444	0.492649469567556	"Chromosome"	"96+"	149
0.50819726200702	0.49180273799298	"Chromosome"	"96-"	149
0.506635545742916	0.493364454257084	"Chromosome"	"97+"	147
0.506164929006915	0.493835070993085	"Chromosome"	"97-"	147
0.505692525613107	0.494307474386893	"Chromosome"	"98+"	129
0.505909387662291	0.494090612337709	"Chromosome"	"98-"	129
0.505655908741616	0.494344091258384	"Chromosome"	"99+"	129
0.505880262067564	0.494119737932436	"Chromosome"	"99-"	129
